date,city,aqi_mean
2025-04-21,Hồ Chí Minh,59.95652173913044
2025-04-21,Nha Trang,56.69565217391305
2025-04-21,Vinh,116.69565217391305
2025-04-21,Đà Nẵng,65.91304347826087
2025-04-22,Cần Thơ,71.83333333333333
2025-04-22,Huế,57.625
2025-04-22,Hà Nội,147.375
2025-04-22,Hải Phòng,75.25
2025-04-22,Hồ Chí Minh,52.25
2025-04-22,Nha Trang,51.666666666666664
2025-04-22,Vinh,119.66666666666667
2025-04-22,Đà Nẵng,68.16666666666667
2025-04-23,Cần Thơ,86.45833333333333
2025-04-23,Huế,55.708333333333336
2025-04-23,Hà Nội,141.5
2025-04-23,Hải Phòng,78.08333333333333
2025-04-23,Hồ Chí Minh,47.625
2025-04-23,Nha Trang,62.958333333333336
2025-04-23,Vinh,135.04166666666666
2025-04-23,Đà Nẵng,66.33333333333333
2025-04-24,Cần Thơ,89.20833333333333
2025-04-24,Huế,58.291666666666664
2025-04-24,Hà Nội,125.0
2025-04-24,Hải Phòng,74.125
2025-04-24,Hồ Chí Minh,76.91666666666667
2025-04-24,Nha Trang,63.666666666666664
2025-04-24,Vinh,127.125
2025-04-24,Đà Nẵng,70.83333333333333
2025-04-25,Cần Thơ,82.21739130434783
2025-04-25,Huế,54.73913043478261
2025-04-25,Hà Nội,97.52173913043478
2025-04-25,Hải Phòng,85.17391304347827
2025-04-25,Hồ Chí Minh,51.26086956521739
2025-04-25,Nha Trang,66.30434782608695
2025-04-25,Vinh,84.78260869565217
2025-04-25,Đà Nẵng,81.3913043478261
2025-04-26,Cần Thơ,90.04166666666667
2025-04-26,Huế,58.25
2025-04-26,Hà Nội,114.875
2025-04-26,Hải Phòng,81.375
2025-04-26,Hồ Chí Minh,46.5
2025-04-26,Nha Trang,68.0
2025-04-26,Vinh,77.54166666666667
2025-04-26,Đà Nẵng,72.91666666666667
2025-04-27,Cần Thơ,100.16666666666667
2025-04-27,Huế,71.70833333333333
2025-04-27,Hà Nội,126.0
2025-04-27,Hải Phòng,70.70833333333333
2025-04-27,Hồ Chí Minh,58.166666666666664
2025-04-27,Nha Trang,67.04166666666667
2025-04-27,Vinh,112.25
2025-04-27,Đà Nẵng,63.208333333333336
2025-04-28,Cần Thơ,89.58333333333333
2025-04-28,Huế,64.5
2025-04-28,Hà Nội,95.20833333333333
2025-04-28,Hải Phòng,59.541666666666664
2025-04-28,Hồ Chí Minh,63.0
2025-04-28,Nha Trang,70.79166666666667
2025-04-28,Vinh,119.83333333333333
2025-04-28,Đà Nẵng,59.791666666666664
2025-04-29,Cần Thơ,103.22727272727273
2025-04-29,Huế,52.77272727272727
2025-04-29,Hà Nội,130.1818181818182
2025-04-29,Hải Phòng,118.0
2025-04-29,Hồ Chí Minh,65.6086956521739
2025-04-29,Nha Trang,69.47826086956522
2025-04-29,Vinh,93.72727272727273
2025-04-29,Đà Nẵng,64.56521739130434
2025-04-30,Cần Thơ,84.5
2025-04-30,Huế,42.0
2025-04-30,Hà Nội,147.43478260869566
2025-04-30,Hải Phòng,90.95833333333333
2025-04-30,Hồ Chí Minh,80.83333333333333
2025-04-30,Nha Trang,68.0
2025-04-30,Vinh,124.33333333333333
2025-04-30,Đà Nẵng,59.041666666666664
2025-05-01,Cần Thơ,74.875
2025-05-01,Huế,46.375
2025-05-01,Hà Nội,96.58333333333333
2025-05-01,Hải Phòng,73.41666666666667
2025-05-01,Hồ Chí Minh,61.208333333333336
2025-05-01,Nha Trang,66.125
2025-05-01,Vinh,89.83333333333333
2025-05-01,Đà Nẵng,61.666666666666664
2025-05-02,Cần Thơ,74.91666666666667
2025-05-02,Huế,52.416666666666664
2025-05-02,Hà Nội,106.54166666666667
2025-05-02,Hải Phòng,92.78260869565217
2025-05-02,Hồ Chí Minh,54.458333333333336
2025-05-02,Nha Trang,66.45833333333333
2025-05-02,Vinh,88.08333333333333
2025-05-02,Đà Nẵng,71.65217391304348
2025-05-03,Cần Thơ,74.125
2025-05-03,Huế,60.375
2025-05-03,Hà Nội,120.0
2025-05-03,Hải Phòng,72.125
2025-05-03,Hồ Chí Minh,53.916666666666664
2025-05-03,Nha Trang,66.25
2025-05-03,Vinh,107.5
2025-05-03,Đà Nẵng,74.83333333333333
2025-05-04,Cần Thơ,95.65217391304348
2025-05-04,Huế,62.91304347826087
2025-05-04,Hà Nội,102.6086956521739
2025-05-04,Hải Phòng,69.26086956521739
2025-05-04,Hồ Chí Minh,42.73913043478261
2025-05-04,Nha Trang,66.1304347826087
2025-05-04,Vinh,130.69565217391303
2025-05-04,Đà Nẵng,84.04347826086956
2025-05-05,Cần Thơ,89.875
2025-05-05,Huế,39.0
2025-05-05,Hà Nội,119.70833333333333
2025-05-05,Hải Phòng,70.1304347826087
2025-05-05,Hồ Chí Minh,51.0
2025-05-05,Nha Trang,57.375
2025-05-05,Vinh,107.04166666666667
2025-05-05,Đà Nẵng,64.5
2025-05-06,Cần Thơ,97.25
2025-05-06,Huế,44.25
2025-05-06,Hà Nội,94.70833333333333
2025-05-06,Hải Phòng,60.625
2025-05-06,Hồ Chí Minh,47.75
2025-05-06,Nha Trang,64.375
2025-05-06,Vinh,100.125
2025-05-06,Đà Nẵng,59.916666666666664
2025-05-07,Cần Thơ,75.66666666666667
2025-05-07,Huế,63.666666666666664
2025-05-07,Hà Nội,88.875
2025-05-07,Hải Phòng,65.58333333333333
2025-05-07,Hồ Chí Minh,58.291666666666664
2025-05-07,Nha Trang,65.58333333333333
2025-05-07,Vinh,93.08333333333333
2025-05-07,Đà Nẵng,69.375
2025-05-08,Cần Thơ,84.125
2025-05-08,Huế,48.583333333333336
2025-05-08,Hà Nội,100.625
2025-05-08,Hải Phòng,70.625
2025-05-08,Hồ Chí Minh,69.75
2025-05-08,Nha Trang,69.45833333333333
2025-05-08,Vinh,74.5
2025-05-08,Đà Nẵng,83.08333333333333
2025-05-09,Cần Thơ,83.08333333333333
2025-05-09,Huế,46.666666666666664
2025-05-09,Hà Nội,101.08333333333333
2025-05-09,Hải Phòng,70.08333333333333
2025-05-09,Hồ Chí Minh,56.43478260869565
2025-05-09,Nha Trang,69.29166666666667
2025-05-09,Vinh,70.41666666666667
2025-05-09,Đà Nẵng,63.375
2025-05-10,Cần Thơ,87.41666666666667
2025-05-10,Huế,46.208333333333336
2025-05-10,Hà Nội,103.91666666666667
2025-05-10,Hải Phòng,74.54166666666667
2025-05-10,Hồ Chí Minh,69.0
2025-05-10,Nha Trang,68.0
2025-05-10,Vinh,72.66666666666667
2025-05-10,Đà Nẵng,48.208333333333336
2025-05-11,Cần Thơ,79.95833333333333
2025-05-11,Huế,42.916666666666664
2025-05-11,Hà Nội,55.125
2025-05-11,Hải Phòng,50.333333333333336
2025-05-11,Hồ Chí Minh,91.5
2025-05-11,Nha Trang,66.25
2025-05-11,Vinh,63.708333333333336
2025-05-11,Đà Nẵng,45.166666666666664
2025-05-12,Cần Thơ,80.91666666666667
2025-05-12,Huế,54.916666666666664
2025-05-12,Hà Nội,92.375
2025-05-12,Hải Phòng,72.25
2025-05-12,Hồ Chí Minh,52.041666666666664
2025-05-12,Nha Trang,67.20833333333333
2025-05-12,Vinh,85.91666666666667
2025-05-12,Đà Nẵng,30.333333333333332
2025-05-13,Cần Thơ,81.66666666666667
2025-05-13,Huế,62.666666666666664
2025-05-13,Hà Nội,99.79166666666667
2025-05-13,Hải Phòng,71.29166666666667
2025-05-13,Hồ Chí Minh,55.208333333333336
2025-05-13,Nha Trang,66.33333333333333
2025-05-13,Vinh,117.66666666666667
2025-05-13,Đà Nẵng,49.041666666666664
2025-05-14,Cần Thơ,89.54166666666667
2025-05-14,Huế,83.29166666666667
2025-05-14,Hà Nội,82.95652173913044
2025-05-14,Hải Phòng,52.125
2025-05-14,Hồ Chí Minh,49.083333333333336
2025-05-14,Nha Trang,63.166666666666664
2025-05-14,Vinh,152.1304347826087
2025-05-14,Đà Nẵng,75.75
2025-05-15,Cần Thơ,97.66666666666667
2025-05-15,Huế,81.70833333333333
2025-05-15,Hà Nội,83.0
2025-05-15,Hải Phòng,32.166666666666664
2025-05-15,Hồ Chí Minh,61.166666666666664
2025-05-15,Nha Trang,53.583333333333336
2025-05-15,Vinh,106.95833333333333
2025-05-15,Đà Nẵng,76.25
2025-05-16,Cần Thơ,89.08333333333333
2025-05-16,Huế,56.625
2025-05-16,Hà Nội,89.08333333333333
2025-05-16,Hải Phòng,47.625
2025-05-16,Hồ Chí Minh,67.47826086956522
2025-05-16,Nha Trang,53.04347826086956
2025-05-16,Vinh,77.16666666666667
2025-05-16,Đà Nẵng,51.208333333333336
2025-05-17,Cần Thơ,87.04166666666667
2025-05-17,Huế,42.666666666666664
2025-05-17,Hà Nội,65.33333333333333
2025-05-17,Hải Phòng,34.375
2025-05-17,Hồ Chí Minh,81.70833333333333
2025-05-17,Nha Trang,62.52173913043478
2025-05-17,Vinh,73.625
2025-05-17,Đà Nẵng,48.666666666666664
2025-05-18,Cần Thơ,92.33333333333333
2025-05-18,Huế,46.958333333333336
2025-05-18,Hà Nội,61.125
2025-05-18,Hải Phòng,48.833333333333336
2025-05-18,Hồ Chí Minh,54.5
2025-05-18,Nha Trang,37.416666666666664
2025-05-18,Vinh,63.875
2025-05-18,Đà Nẵng,67.08333333333333
2025-05-19,Cần Thơ,70.83333333333333
2025-05-19,Huế,47.583333333333336
2025-05-19,Hà Nội,90.5
2025-05-19,Hải Phòng,55.333333333333336
2025-05-19,Hồ Chí Minh,36.75
2025-05-19,Nha Trang,31.875
2025-05-19,Vinh,85.625
2025-05-19,Đà Nẵng,63.625
2025-05-20,Cần Thơ,60.041666666666664
2025-05-20,Huế,39.666666666666664
2025-05-20,Hà Nội,93.66666666666667
2025-05-20,Hải Phòng,52.0
2025-05-20,Hồ Chí Minh,56.0
2025-05-20,Nha Trang,37.875
2025-05-20,Vinh,80.66666666666667
2025-05-20,Đà Nẵng,50.083333333333336
2025-05-21,Cần Thơ,62.5
2025-05-21,Huế,41.625
2025-05-21,Hà Nội,80.20833333333333
2025-05-21,Hải Phòng,56.041666666666664
2025-05-21,Hồ Chí Minh,86.66666666666667
2025-05-21,Nha Trang,56.5
2025-05-21,Vinh,79.91666666666667
2025-05-21,Đà Nẵng,43.291666666666664
2025-05-22,Cần Thơ,53.5
2025-05-22,Huế,37.541666666666664
2025-05-22,Hà Nội,74.75
2025-05-22,Hải Phòng,38.583333333333336
2025-05-22,Hồ Chí Minh,89.625
2025-05-22,Nha Trang,65.29166666666667
2025-05-22,Vinh,66.54166666666667
2025-05-22,Đà Nẵng,40.166666666666664
2025-05-23,Cần Thơ,53.875
2025-05-23,Huế,38.125
2025-05-23,Hà Nội,69.95833333333333
2025-05-23,Hải Phòng,27.875
2025-05-23,Hồ Chí Minh,65.16666666666667
2025-05-23,Nha Trang,69.33333333333333
2025-05-23,Vinh,79.04166666666667
2025-05-23,Đà Nẵng,38.583333333333336
2025-05-24,Cần Thơ,45.208333333333336
2025-05-24,Huế,42.5
2025-05-24,Hà Nội,77.95833333333333
2025-05-24,Hải Phòng,53.541666666666664
2025-05-24,Hồ Chí Minh,53.0
2025-05-24,Nha Trang,62.458333333333336
2025-05-24,Vinh,71.08333333333333
2025-05-24,Đà Nẵng,32.416666666666664
2025-05-25,Cần Thơ,34.34782608695652
2025-05-25,Huế,39.375
2025-05-25,Hà Nội,70.0
2025-05-25,Hải Phòng,71.5
2025-05-25,Hồ Chí Minh,43.833333333333336
2025-05-25,Nha Trang,58.291666666666664
2025-05-25,Vinh,73.0
2025-05-25,Đà Nẵng,19.0
2025-05-26,Cần Thơ,30.82608695652174
2025-05-26,Huế,44.26086956521739
2025-05-26,Hà Nội,86.9090909090909
2025-05-26,Hải Phòng,95.95652173913044
2025-05-26,Hồ Chí Minh,42.869565217391305
2025-05-26,Nha Trang,65.95652173913044
2025-05-26,Vinh,110.47826086956522
2025-05-26,Đà Nẵng,41.04347826086956
2025-05-27,Cần Thơ,34.541666666666664
2025-05-27,Huế,61.166666666666664
2025-05-27,Hà Nội,153.43478260869566
2025-05-27,Hải Phòng,109.5
2025-05-27,Hồ Chí Minh,38.916666666666664
2025-05-27,Nha Trang,67.08333333333333
2025-05-27,Vinh,150.625
2025-05-27,Đà Nẵng,41.25
2025-05-28,Cần Thơ,47.958333333333336
2025-05-28,Huế,62.375
2025-05-28,Hà Nội,148.04166666666666
2025-05-28,Hải Phòng,59.416666666666664
2025-05-28,Hồ Chí Minh,67.54166666666667
2025-05-28,Nha Trang,64.66666666666667
2025-05-28,Vinh,163.08333333333334
2025-05-28,Đà Nẵng,49.958333333333336
2025-05-29,Cần Thơ,42.125
2025-05-29,Huế,46.666666666666664
2025-05-29,Hà Nội,74.66666666666667
2025-05-29,Hải Phòng,60.958333333333336
2025-05-29,Hồ Chí Minh,53.333333333333336
2025-05-29,Nha Trang,66.66666666666667
2025-05-29,Vinh,115.16666666666667
2025-05-29,Đà Nẵng,44.583333333333336
2025-05-30,Cần Thơ,25.458333333333332
2025-05-30,Huế,41.083333333333336
2025-05-30,Hà Nội,70.20833333333333
2025-05-30,Hải Phòng,68.70833333333333
2025-05-30,Hồ Chí Minh,54.333333333333336
2025-05-30,Nha Trang,62.75
2025-05-30,Vinh,69.45833333333333
2025-05-30,Đà Nẵng,36.5
2025-05-31,Cần Thơ,42.25
2025-05-31,Huế,40.0
2025-05-31,Hà Nội,104.625
2025-05-31,Hải Phòng,61.041666666666664
2025-05-31,Hồ Chí Minh,48.208333333333336
2025-05-31,Nha Trang,64.45833333333333
2025-05-31,Vinh,116.83333333333333
2025-05-31,Đà Nẵng,37.291666666666664
2025-06-01,Cần Thơ,52.458333333333336
2025-06-01,Huế,44.875
2025-06-01,Hà Nội,58.291666666666664
2025-06-01,Hải Phòng,40.875
2025-06-01,Hồ Chí Minh,70.83333333333333
2025-06-01,Nha Trang,58.583333333333336
2025-06-01,Vinh,46.875
2025-06-01,Đà Nẵng,36.583333333333336
2025-06-02,Cần Thơ,64.625
2025-06-02,Huế,48.083333333333336
2025-06-02,Hà Nội,47.666666666666664
2025-06-02,Hải Phòng,52.125
2025-06-02,Hồ Chí Minh,66.375
2025-06-02,Nha Trang,60.375
2025-06-02,Vinh,42.5
2025-06-02,Đà Nẵng,32.25
2025-06-03,Cần Thơ,40.25
2025-06-03,Huế,47.916666666666664
2025-06-03,Hà Nội,65.625
2025-06-03,Hải Phòng,62.5
2025-06-03,Hồ Chí Minh,86.91666666666667
2025-06-03,Nha Trang,62.041666666666664
2025-06-03,Vinh,60.375
2025-06-03,Đà Nẵng,27.708333333333332
2025-06-04,Cần Thơ,54.291666666666664
2025-06-04,Huế,55.958333333333336
2025-06-04,Hà Nội,82.34782608695652
2025-06-04,Hải Phòng,68.625
2025-06-04,Hồ Chí Minh,67.79166666666667
2025-06-04,Nha Trang,61.208333333333336
2025-06-04,Vinh,68.66666666666667
2025-06-04,Đà Nẵng,43.708333333333336
2025-06-05,Cần Thơ,66.95652173913044
2025-06-05,Huế,90.0
2025-06-05,Hà Nội,116.34782608695652
2025-06-05,Hải Phòng,76.52173913043478
2025-06-05,Hồ Chí Minh,89.26086956521739
2025-06-05,Nha Trang,62.73913043478261
2025-06-05,Vinh,82.125
2025-06-05,Đà Nẵng,42.69565217391305
2025-06-06,Cần Thơ,57.91304347826087
2025-06-06,Huế,88.78260869565217
2025-06-06,Hà Nội,80.26086956521739
2025-06-06,Hải Phòng,36.69565217391305
2025-06-06,Hồ Chí Minh,67.3913043478261
2025-06-06,Nha Trang,64.52173913043478
2025-06-06,Vinh,80.0
2025-06-06,Đà Nẵng,46.04347826086956
2025-06-07,Cần Thơ,49.291666666666664
2025-06-07,Huế,60.541666666666664
2025-06-07,Hà Nội,71.29166666666667
2025-06-07,Hải Phòng,48.833333333333336
2025-06-07,Hồ Chí Minh,75.5
2025-06-07,Nha Trang,62.75
2025-06-07,Vinh,77.0
2025-06-07,Đà Nẵng,46.916666666666664
2025-06-08,Cần Thơ,30.666666666666668
2025-06-08,Huế,59.75
2025-06-08,Hà Nội,86.91666666666667
2025-06-08,Hải Phòng,59.708333333333336
2025-06-08,Hồ Chí Minh,49.416666666666664
2025-06-08,Nha Trang,61.208333333333336
2025-06-08,Vinh,78.08333333333333
2025-06-08,Đà Nẵng,48.625
2025-06-09,Cần Thơ,24.166666666666668
2025-06-09,Huế,58.291666666666664
2025-06-09,Hà Nội,85.91666666666667
2025-06-09,Hải Phòng,65.54166666666667
2025-06-09,Hồ Chí Minh,47.583333333333336
2025-06-09,Nha Trang,61.041666666666664
2025-06-09,Vinh,63.083333333333336
2025-06-09,Đà Nẵng,41.125
2025-06-10,Cần Thơ,42.916666666666664
2025-06-10,Huế,53.625
2025-06-10,Hà Nội,76.91666666666667
2025-06-10,Hải Phòng,66.66666666666667
2025-06-10,Hồ Chí Minh,54.75
2025-06-10,Nha Trang,59.375
2025-06-10,Vinh,91.54166666666667
2025-06-10,Đà Nẵng,73.625
2025-06-11,Cần Thơ,50.666666666666664
2025-06-11,Huế,44.666666666666664
2025-06-11,Hà Nội,88.08333333333333
2025-06-11,Hải Phòng,82.83333333333333
2025-06-11,Hồ Chí Minh,62.291666666666664
2025-06-11,Nha Trang,59.583333333333336
2025-06-11,Vinh,88.16666666666667
2025-06-11,Đà Nẵng,52.125
2025-06-12,Cần Thơ,37.5
2025-06-12,Huế,40.708333333333336
2025-06-12,Hà Nội,86.04166666666667
2025-06-12,Hải Phòng,74.41666666666667
2025-06-12,Hồ Chí Minh,57.666666666666664
2025-06-12,Nha Trang,62.166666666666664
2025-06-12,Vinh,88.125
2025-06-12,Đà Nẵng,11.916666666666666
2025-06-13,Cần Thơ,35.291666666666664
2025-06-13,Huế,41.416666666666664
2025-06-13,Hà Nội,66.70833333333333
2025-06-13,Hải Phòng,52.583333333333336
2025-06-13,Hồ Chí Minh,46.708333333333336
2025-06-13,Nha Trang,65.45833333333333
2025-06-13,Vinh,57.416666666666664
2025-06-13,Đà Nẵng,25.625
2025-06-14,Cần Thơ,76.625
2025-06-14,Huế,43.375
2025-06-14,Hà Nội,76.91666666666667
2025-06-14,Hải Phòng,47.791666666666664
2025-06-14,Hồ Chí Minh,66.75
2025-06-14,Nha Trang,71.95833333333333
2025-06-14,Vinh,35.666666666666664
2025-06-14,Đà Nẵng,28.5
2025-06-15,Cần Thơ,84.16666666666667
2025-06-15,Huế,42.0
2025-06-15,Hà Nội,96.95833333333333
2025-06-15,Hải Phòng,34.625
2025-06-15,Hồ Chí Minh,79.04166666666667
2025-06-15,Nha Trang,69.0
2025-06-15,Vinh,20.5
2025-06-15,Đà Nẵng,24.458333333333332
2025-06-16,Cần Thơ,69.19047619047619
2025-06-16,Huế,41.76190476190476
2025-06-16,Hà Nội,92.19047619047619
2025-06-16,Hải Phòng,57.142857142857146
2025-06-16,Hồ Chí Minh,66.61904761904762
2025-06-16,Nha Trang,70.80952380952381
2025-06-16,Vinh,29.19047619047619
2025-06-16,Đà Nẵng,34.666666666666664
2025-06-17,Cần Thơ,56.10526315789474
2025-06-17,Huế,41.55555555555556
2025-06-17,Hà Nội,105.3157894736842
2025-06-17,Hải Phòng,49.578947368421055
2025-06-17,Hồ Chí Minh,65.0
2025-06-17,Nha Trang,69.36842105263158
2025-06-17,Vinh,38.833333333333336
2025-06-17,Đà Nẵng,47.26315789473684
2025-06-18,Cần Thơ,52.26315789473684
2025-06-18,Huế,44.10526315789474
2025-06-18,Hà Nội,63.26315789473684
2025-06-18,Hải Phòng,65.2
2025-06-18,Hồ Chí Minh,80.0
2025-06-18,Nha Trang,69.15789473684211
2025-06-18,Vinh,43.78947368421053
2025-06-18,Đà Nẵng,40.6
2025-06-19,Cần Thơ,49.125
2025-06-19,Huế,45.25
2025-06-19,Hà Nội,88.45833333333333
2025-06-19,Hải Phòng,64.52173913043478
2025-06-19,Hồ Chí Minh,77.54545454545455
2025-06-19,Nha Trang,64.29166666666667
2025-06-19,Vinh,26.083333333333332
2025-06-19,Đà Nẵng,45.391304347826086
2025-06-20,Cần Thơ,32.416666666666664
2025-06-20,Huế,41.91304347826087
2025-06-20,Hà Nội,101.73913043478261
2025-06-20,Hải Phòng,55.82608695652174
2025-06-20,Hồ Chí Minh,70.3913043478261
2025-06-20,Nha Trang,65.25
2025-06-20,Vinh,37.43478260869565
2025-06-20,Đà Nẵng,49.75
2025-06-21,Cần Thơ,23.958333333333332
2025-06-21,Huế,45.166666666666664
2025-06-21,Hà Nội,76.30434782608695
2025-06-21,Hải Phòng,64.21739130434783
2025-06-21,Hồ Chí Minh,62.875
2025-06-21,Nha Trang,65.70833333333333
2025-06-21,Vinh,48.5
2025-06-21,Đà Nẵng,51.17391304347826
2025-06-22,Cần Thơ,16.75
2025-06-22,Huế,42.458333333333336
2025-06-22,Hà Nội,71.83333333333333
2025-06-22,Hải Phòng,57.0
2025-06-22,Hồ Chí Minh,24.583333333333332
2025-06-22,Nha Trang,68.08333333333333
2025-06-22,Vinh,47.041666666666664
2025-06-22,Đà Nẵng,50.541666666666664
2025-06-23,Cần Thơ,22.916666666666668
2025-06-23,Huế,42.083333333333336
2025-06-23,Hà Nội,90.375
2025-06-23,Hải Phòng,47.833333333333336
2025-06-23,Hồ Chí Minh,40.083333333333336
2025-06-23,Nha Trang,66.66666666666667
2025-06-23,Vinh,45.416666666666664
2025-06-23,Đà Nẵng,45.333333333333336
2025-06-24,Cần Thơ,28.608695652173914
2025-06-24,Huế,42.65217391304348
2025-06-24,Hà Nội,121.77272727272727
2025-06-24,Hải Phòng,41.5
2025-06-24,Hồ Chí Minh,52.40909090909091
2025-06-24,Nha Trang,66.18181818181819
2025-06-24,Vinh,54.391304347826086
2025-06-24,Đà Nẵng,39.63636363636363
2025-06-25,Cần Thơ,49.81818181818182
2025-06-25,Huế,42.36363636363637
2025-06-25,Hà Nội,64.5
2025-06-25,Hải Phòng,26.5
2025-06-25,Hồ Chí Minh,67.5909090909091
2025-06-25,Nha Trang,61.0
2025-06-25,Vinh,67.0
2025-06-25,Đà Nẵng,28.47826086956522
2025-06-26,Cần Thơ,43.25
2025-06-26,Huế,42.541666666666664
2025-06-26,Hà Nội,68.875
2025-06-26,Hải Phòng,31.5
2025-06-26,Hồ Chí Minh,67.79166666666667
2025-06-26,Nha Trang,62.375
2025-06-26,Vinh,64.52173913043478
2025-06-26,Đà Nẵng,33.291666666666664
2025-06-27,Cần Thơ,62.52173913043478
2025-06-27,Huế,42.86363636363637
2025-06-27,Hà Nội,83.22727272727273
2025-06-27,Hải Phòng,31.045454545454547
2025-06-27,Hồ Chí Minh,89.36363636363636
2025-06-27,Nha Trang,61.34782608695652
2025-06-27,Vinh,51.31818181818182
2025-06-27,Đà Nẵng,27.130434782608695
2025-06-28,Cần Thơ,51.869565217391305
2025-06-28,Huế,43.26086956521739
2025-06-28,Hà Nội,72.41666666666667
2025-06-28,Hải Phòng,30.318181818181817
2025-06-28,Hồ Chí Minh,70.9090909090909
2025-06-28,Nha Trang,61.458333333333336
2025-06-28,Vinh,46.0
2025-06-28,Đà Nẵng,30.772727272727273
2025-06-29,Cần Thơ,46.458333333333336
2025-06-29,Huế,43.5
2025-06-29,Hà Nội,81.33333333333333
2025-06-29,Hải Phòng,17.708333333333332
2025-06-29,Hồ Chí Minh,52.208333333333336
2025-06-29,Nha Trang,59.75
2025-06-29,Vinh,37.916666666666664
2025-06-29,Đà Nẵng,32.833333333333336
2025-06-30,Cần Thơ,57.59090909090909
2025-06-30,Huế,43.05
2025-06-30,Hà Nội,62.0
2025-06-30,Hải Phòng,27.61904761904762
2025-06-30,Hồ Chí Minh,60.80952380952381
2025-06-30,Nha Trang,59.4
2025-06-30,Vinh,40.5
2025-06-30,Đà Nẵng,34.38095238095238
2025-07-01,Cần Thơ,55.21739130434783
2025-07-01,Huế,43.0
2025-07-01,Hà Nội,50.09090909090909
2025-07-01,Hải Phòng,21.954545454545453
2025-07-01,Hồ Chí Minh,61.38095238095238
2025-07-01,Nha Trang,59.04347826086956
2025-07-01,Vinh,59.82608695652174
2025-07-01,Đà Nẵng,24.272727272727273
2025-07-02,Cần Thơ,56.476190476190474
2025-07-02,Huế,43.31578947368421
2025-07-02,Hà Nội,60.57142857142857
2025-07-02,Hải Phòng,28.444444444444443
2025-07-02,Hồ Chí Minh,62.285714285714285
2025-07-02,Nha Trang,59.095238095238095
2025-07-02,Vinh,64.8
2025-07-02,Đà Nẵng,26.523809523809526
2025-07-03,Cần Thơ,47.72222222222222
2025-07-03,Huế,43.3
2025-07-03,Hà Nội,76.4090909090909
2025-07-03,Hải Phòng,20.904761904761905
2025-07-03,Hồ Chí Minh,60.22727272727273
2025-07-03,Nha Trang,61.73684210526316
2025-07-03,Vinh,69.45
2025-07-03,Đà Nẵng,28.157894736842106
2025-07-04,Cần Thơ,54.95238095238095
2025-07-04,Huế,52.17391304347826
2025-07-04,Hà Nội,85.61904761904762
2025-07-04,Hải Phòng,55.72727272727273
2025-07-04,Hồ Chí Minh,69.13636363636364
2025-07-04,Nha Trang,61.91304347826087
2025-07-04,Vinh,77.42857142857143
2025-07-04,Đà Nẵng,29.291666666666668
2025-07-05,Cần Thơ,46.666666666666664
2025-07-05,Huế,42.73913043478261
2025-07-05,Hà Nội,80.125
2025-07-05,Hải Phòng,57.125
2025-07-05,Hồ Chí Minh,57.416666666666664
2025-07-05,Nha Trang,59.625
2025-07-05,Vinh,86.0
2025-07-05,Đà Nẵng,29.5
2025-07-06,Cần Thơ,45.291666666666664
2025-07-06,Huế,45.666666666666664
2025-07-06,Hà Nội,70.16666666666667
2025-07-06,Hải Phòng,42.791666666666664
2025-07-06,Hồ Chí Minh,52.041666666666664
2025-07-06,Nha Trang,58.875
2025-07-06,Vinh,50.875
2025-07-06,Đà Nẵng,31.75
2025-07-07,Cần Thơ,44.63636363636363
2025-07-07,Huế,47.77272727272727
2025-07-07,Hà Nội,96.125
2025-07-07,Hải Phòng,27.772727272727273
2025-07-07,Hồ Chí Minh,52.45454545454545
2025-07-07,Nha Trang,59.0
2025-07-07,Vinh,45.45454545454545
2025-07-07,Đà Nẵng,34.90909090909091
2025-07-08,Cần Thơ,41.27272727272727
2025-07-08,Huế,52.285714285714285
2025-07-08,Hà Nội,76.9
2025-07-08,Hải Phòng,49.36363636363637
2025-07-08,Hồ Chí Minh,54.6
2025-07-08,Nha Trang,56.54545454545455
2025-07-08,Vinh,40.19047619047619
2025-07-08,Đà Nẵng,37.95
2025-07-09,Cần Thơ,42.904761904761905
2025-07-09,Huế,51.17391304347826
2025-07-09,Hà Nội,97.91304347826087
2025-07-09,Hải Phòng,58.30434782608695
2025-07-09,Hồ Chí Minh,55.56521739130435
2025-07-09,Nha Trang,58.77272727272727
2025-07-09,Vinh,48.13636363636363
2025-07-09,Đà Nẵng,31.791666666666668
2025-07-10,Cần Thơ,40.4
2025-07-10,Huế,51.6
2025-07-10,Hà Nội,57.42857142857143
2025-07-10,Hải Phòng,79.95
2025-07-10,Hồ Chí Minh,64.45
2025-07-10,Nha Trang,58.35
2025-07-10,Vinh,49.95238095238095
2025-07-10,Đà Nẵng,33.95
2025-07-11,Cần Thơ,30.166666666666668
2025-07-11,Huế,46.958333333333336
2025-07-11,Hà Nội,64.1304347826087
2025-07-11,Hải Phòng,70.73913043478261
2025-07-11,Hồ Chí Minh,57.30434782608695
2025-07-11,Nha Trang,59.08695652173913
2025-07-11,Vinh,61.666666666666664
2025-07-11,Đà Nẵng,49.73913043478261
2025-07-12,Cần Thơ,46.875
2025-07-12,Huế,45.0
2025-07-12,Hà Nội,63.458333333333336
2025-07-12,Hải Phòng,78.83333333333333
2025-07-12,Hồ Chí Minh,58.625
2025-07-12,Nha Trang,59.041666666666664
2025-07-12,Vinh,80.79166666666667
2025-07-12,Đà Nẵng,48.0
