timestamp,city,aqi,weather_icon,wind_speed,humidity,__source_file
2025-01-23 07:04:47.346364+07:00,Hải Phòng,137,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-23 08:28:39.031088+07:00,Hải Phòng,144,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,82%,aqi_hai-phong_2025_jan.csv
2025-01-23 10:02:49.084647+07:00,Hải Phòng,137,/dl/web/weather/ic-w-02-new-clouds-full.svg,11.1 km/h,77%,aqi_hai-phong_2025_jan.csv
2025-01-23 11:02:03.942986+07:00,Hải Phòng,134,/dl/web/weather/ic-w-02-new-clouds-full.svg,11.1 km/h,73%,aqi_hai-phong_2025_jan.csv
2025-01-23 12:02:00.563574+07:00,Hải Phòng,151,/dl/web/weather/ic-w-02-new-clouds-full.svg,9.2 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-23 13:02:09.833507+07:00,Hải Phòng,154,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-23 14:02:05.969177+07:00,Hải Phòng,129,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,73%,aqi_hai-phong_2025_jan.csv
2025-01-23 15:02:01.976509+07:00,Hải Phòng,119,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,73%,aqi_hai-phong_2025_jan.csv
2025-01-23 16:02:04.769660+07:00,Hải Phòng,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,68%,aqi_hai-phong_2025_jan.csv
2025-01-23 17:02:23.610128+07:00,Hải Phòng,84,/dl/web/weather/ic-w-02-new-clouds-full.svg,16.7 km/h,68%,aqi_hai-phong_2025_jan.csv
2025-01-23 18:01:52.666472+07:00,Hải Phòng,79,/dl/web/weather/ic-w-01-clear-sky-full.svg,16.7 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-23 19:02:16.925890+07:00,Hải Phòng,86,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-23 20:05:36.194580+07:00,Hải Phòng,102,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-23 21:02:15.822403+07:00,Hải Phòng,107,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-23 22:02:13.459778+07:00,Hải Phòng,124,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-23 23:02:09.331793+07:00,Hải Phòng,99,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-24 00:02:24.480816+07:00,Hải Phòng,117,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,82%,aqi_hai-phong_2025_jan.csv
2025-01-24 01:02:10.618639+07:00,Hải Phòng,101,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-24 02:01:59.659886+07:00,Hải Phòng,105,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-24 03:02:03.841453+07:00,Hải Phòng,102,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-24 04:01:59.960562+07:00,Hải Phòng,97,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-24 05:01:57.242891+07:00,Hải Phòng,94,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,94%,aqi_hai-phong_2025_jan.csv
