timestamp,city,aqi,weather_icon,wind_speed,humidity,__source_file
2025-01-23 05:02:41.027568+07:00,Huế,71,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-23 06:02:30.546970+07:00,Huế,70,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-23 07:05:07.802220+07:00,Huế,68,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-23 08:28:56.355714+07:00,Huế,75,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,88%,aqi_hue_2025_jan.csv
2025-01-23 10:03:07.832287+07:00,Huế,79,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,83%,aqi_hue_2025_jan.csv
2025-01-23 11:02:20.595174+07:00,Huế,78,/dl/web/weather/ic-w-02-new-clouds-full.svg,9.2 km/h,68%,aqi_hue_2025_jan.csv
2025-01-23 12:02:17.347037+07:00,Huế,67,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,53%,aqi_hue_2025_jan.csv
2025-01-23 13:02:26.273491+07:00,Huế,59,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,53%,aqi_hue_2025_jan.csv
2025-01-23 14:02:22.038693+07:00,Huế,56,/dl/web/weather/ic-w-02-new-clouds-full.svg,7.4 km/h,53%,aqi_hue_2025_jan.csv
2025-01-23 15:02:20.032897+07:00,Huế,57,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,57%,aqi_hue_2025_jan.csv
2025-01-23 16:02:23.779863+07:00,Huế,56,/dl/web/weather/ic-w-02-new-clouds-full.svg,14.8 km/h,61%,aqi_hue_2025_jan.csv
2025-01-23 17:02:40.521794+07:00,Huế,55,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,57%,aqi_hue_2025_jan.csv
2025-01-23 18:02:08.414428+07:00,Huế,56,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,64%,aqi_hue_2025_jan.csv
2025-01-23 19:02:39.044356+07:00,Huế,60,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,78%,aqi_hue_2025_jan.csv
2025-01-23 20:05:52.135763+07:00,Huế,61,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,83%,aqi_hue_2025_jan.csv
2025-01-23 21:02:37.357931+07:00,Huế,62,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,83%,aqi_hue_2025_jan.csv
2025-01-23 22:02:29.633690+07:00,Huế,69,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,88%,aqi_hue_2025_jan.csv
2025-01-23 23:02:30.679110+07:00,Huế,89,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-24 00:02:42.270803+07:00,Huế,89,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,88%,aqi_hue_2025_jan.csv
2025-01-24 01:02:28.279247+07:00,Huế,89,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-24 02:02:16.564100+07:00,Huế,89,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-24 03:02:23.336969+07:00,Huế,89,/dl/web/weather/ic-w-09-mist-full.svg,5.5 km/h,94%,aqi_hue_2025_jan.csv
2025-01-24 04:02:15.952261+07:00,Huế,89,/dl/web/weather/ic-w-09-mist-full.svg,5.5 km/h,94%,aqi_hue_2025_jan.csv
2025-01-24 05:02:14.395317+07:00,Huế,89,/dl/web/weather/ic-w-09-mist-full.svg,7.4 km/h,100%,aqi_hue_2025_jan.csv
2025-01-24 06:02:19.014581+07:00,Huế,89,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,100%,aqi_hue_2025_jan.csv
2025-01-24 07:04:55.020564+07:00,Huế,22,/dl/web/weather/ic-w-09-mist-full.svg,1.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-24 08:28:55.403541+07:00,Huế,64,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-24 09:22:01.807210+07:00,Huế,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,83%,aqi_hue_2025_jan.csv
2025-01-24 10:03:19.406677+07:00,Huế,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,83%,aqi_hue_2025_jan.csv
2025-01-24 11:02:27.314264+07:00,Huế,59,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,73%,aqi_hue_2025_jan.csv
2025-01-24 12:02:05.450185+07:00,Huế,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,69%,aqi_hue_2025_jan.csv
2025-01-24 13:02:28.071990+07:00,Huế,69,/dl/web/weather/ic-w-02-new-clouds-full.svg,7.4 km/h,65%,aqi_hue_2025_jan.csv
2025-01-24 14:02:22.587147+07:00,Huế,68,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,57%,aqi_hue_2025_jan.csv
2025-01-24 15:02:29.462550+07:00,Huế,67,/dl/web/weather/ic-w-02-new-clouds-full.svg,11.1 km/h,61%,aqi_hue_2025_jan.csv
2025-01-24 16:02:23.547246+07:00,Huế,63,/dl/web/weather/ic-w-02-new-clouds-full.svg,16.7 km/h,69%,aqi_hue_2025_jan.csv
2025-01-24 17:02:21.429215+07:00,Huế,60,/dl/web/weather/ic-w-02-new-clouds-full.svg,18.5 km/h,73%,aqi_hue_2025_jan.csv
2025-01-24 18:02:20.347692+07:00,Huế,72,/dl/web/weather/ic-w-02-new-clouds-full.svg,14.8 km/h,73%,aqi_hue_2025_jan.csv
2025-01-24 19:02:41.486082+07:00,Huế,71,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,83%,aqi_hue_2025_jan.csv
2025-01-24 20:05:23.063742+07:00,Huế,69,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,88%,aqi_hue_2025_jan.csv
2025-01-24 21:02:26.030946+07:00,Huế,71,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,88%,aqi_hue_2025_jan.csv
2025-01-24 22:02:27.802154+07:00,Huế,69,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,88%,aqi_hue_2025_jan.csv
2025-01-24 23:02:32.083019+07:00,Huế,86,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 00:02:13.599283+07:00,Huế,106,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 01:02:32.710414+07:00,Huế,111,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 02:02:19.901415+07:00,Huế,108,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 03:02:20.166610+07:00,Huế,112,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 04:02:15.155660+07:00,Huế,94,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,100%,aqi_hue_2025_jan.csv
2025-01-25 05:02:26.877144+07:00,Huế,95,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 06:02:21.548556+07:00,Huế,95,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,100%,aqi_hue_2025_jan.csv
2025-01-25 07:04:58.795317+07:00,Huế,96,/dl/web/weather/ic-w-09-mist-full.svg,1.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 08:28:45.987381+07:00,Huế,87,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 09:18:14.448613+07:00,Huế,87,/dl/web/weather/ic-w-09-mist-full.svg,1.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 10:02:07.437449+07:00,Huế,87,/dl/web/weather/ic-w-09-mist-full.svg,1.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-25 11:02:22.130866+07:00,Huế,83,/dl/web/weather/ic-w-09-mist-full.svg,7.4 km/h,100%,aqi_hue_2025_jan.csv
2025-01-25 12:02:10.608605+07:00,Huế,85,/dl/web/weather/ic-w-02-new-clouds-full.svg,8.2 km/h,59%,aqi_hue_2025_jan.csv
2025-01-25 13:02:28.245729+07:00,Huế,93,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,88%,aqi_hue_2025_jan.csv
2025-01-25 14:02:20.999080+07:00,Huế,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,83%,aqi_hue_2025_jan.csv
2025-01-25 15:02:23.868809+07:00,Huế,94,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,73%,aqi_hue_2025_jan.csv
2025-01-25 16:02:21.525629+07:00,Huế,90,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,69%,aqi_hue_2025_jan.csv
2025-01-25 17:01:59.291762+07:00,Huế,77,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,69%,aqi_hue_2025_jan.csv
2025-01-25 18:02:14.024336+07:00,Huế,68,/dl/web/weather/ic-w-02-new-clouds-full.svg,16.7 km/h,73%,aqi_hue_2025_jan.csv
2025-01-25 19:02:20.522701+07:00,Huế,61,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.0 km/h,78%,aqi_hue_2025_jan.csv
2025-01-25 20:03:56.511565+07:00,Huế,59,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,83%,aqi_hue_2025_jan.csv
2025-01-25 21:02:07.952047+07:00,Huế,59,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,83%,aqi_hue_2025_jan.csv
2025-01-25 22:02:05.886399+07:00,Huế,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,88%,aqi_hue_2025_jan.csv
2025-01-25 23:02:09.615391+07:00,Huế,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,88%,aqi_hue_2025_jan.csv
2025-01-26 00:01:57.154003+07:00,Huế,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,88%,aqi_hue_2025_jan.csv
2025-01-26 01:02:08.466740+07:00,Huế,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,88%,aqi_hue_2025_jan.csv
2025-01-26 02:01:57.535969+07:00,Huế,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-26 03:02:13.986191+07:00,Huế,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,88%,aqi_hue_2025_jan.csv
2025-01-26 04:01:57.620257+07:00,Huế,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-26 05:02:32.914187+07:00,Huế,61,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,88%,aqi_hue_2025_jan.csv
2025-01-26 06:02:11.439546+07:00,Huế,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-26 07:04:58.938855+07:00,Huế,60,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,100%,aqi_hue_2025_jan.csv
2025-01-26 08:29:17.900619+07:00,Huế,75,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-26 09:23:38.235308+07:00,Huế,78,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,88%,aqi_hue_2025_jan.csv
2025-01-26 10:03:47.791463+07:00,Huế,78,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,88%,aqi_hue_2025_jan.csv
2025-01-26 11:02:18.823314+07:00,Huế,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,73%,aqi_hue_2025_jan.csv
2025-01-26 12:02:12.801416+07:00,Huế,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,73%,aqi_hue_2025_jan.csv
2025-01-26 13:02:13.629583+07:00,Huế,59,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,65%,aqi_hue_2025_jan.csv
2025-01-26 14:02:10.513171+07:00,Huế,57,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,65%,aqi_hue_2025_jan.csv
2025-01-26 15:02:09.384395+07:00,Huế,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,69%,aqi_hue_2025_jan.csv
2025-01-26 16:02:09.727388+07:00,Huế,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,73%,aqi_hue_2025_jan.csv
2025-01-26 17:02:17.994976+07:00,Huế,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,88%,aqi_hue_2025_jan.csv
2025-01-26 18:02:09.003070+07:00,Huế,43,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,88%,aqi_hue_2025_jan.csv
2025-01-26 19:02:26.373810+07:00,Huế,38,/dl/web/weather/ic-w-09-mist-full.svg,22.2 km/h,100%,aqi_hue_2025_jan.csv
2025-01-26 20:03:51.339527+07:00,Huế,31,/dl/web/weather/ic-w-12-night-rain-full.svg,24.1 km/h,94%,aqi_hue_2025_jan.csv
2025-01-26 21:02:09.927993+07:00,Huế,24,/dl/web/weather/ic-w-12-night-rain-full.svg,27.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-26 22:02:10.020751+07:00,Huế,24,/dl/web/weather/ic-w-12-night-rain-full.svg,27.8 km/h,100%,aqi_hue_2025_jan.csv
2025-01-26 23:02:17.295753+07:00,Huế,24,/dl/web/weather/ic-w-12-night-rain-full.svg,24.1 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 00:02:19.404322+07:00,Huế,24,/dl/web/weather/ic-w-12-night-rain-full.svg,20.4 km/h,100%,aqi_hue_2025_jan.csv
2025-01-27 01:02:27.877962+07:00,Huế,25,/dl/web/weather/ic-w-09-mist-full.svg,22.2 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 02:02:20.055811+07:00,Huế,63,/dl/web/weather/ic-w-09-mist-full.svg,20.4 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 03:02:07.931683+07:00,Huế,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 04:02:12.831112+07:00,Huế,113,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 05:02:02.613211+07:00,Huế,76,/dl/web/weather/ic-w-09-mist-full.svg,14.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 06:02:19.874545+07:00,Huế,91,/dl/web/weather/ic-w-09-mist-full.svg,18.5 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 07:04:59.810437+07:00,Huế,92,/dl/web/weather/ic-w-09-mist-full.svg,9.2 km/h,100%,aqi_hue_2025_jan.csv
2025-01-27 08:29:09.238068+07:00,Huế,102,/dl/web/weather/ic-w-06-rain-full.svg,14.8 km/h,100%,aqi_hue_2025_jan.csv
2025-01-27 09:23:20.250895+07:00,Huế,71,/dl/web/weather/ic-w-06-rain-full.svg,16.7 km/h,100%,aqi_hue_2025_jan.csv
2025-01-27 10:03:52.022194+07:00,Huế,71,/dl/web/weather/ic-w-06-rain-full.svg,16.7 km/h,100%,aqi_hue_2025_jan.csv
2025-01-27 11:02:26.080806+07:00,Huế,56,/dl/web/weather/ic-w-06-rain-full.svg,13.0 km/h,100%,aqi_hue_2025_jan.csv
2025-01-27 12:02:25.052860+07:00,Huế,49,/dl/web/weather/ic-w-06-rain-full.svg,20.4 km/h,100%,aqi_hue_2025_jan.csv
2025-01-27 13:02:35.141218+07:00,Huế,52,/dl/web/weather/ic-w-09-mist-full.svg,24.1 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 14:02:13.684884+07:00,Huế,53,/dl/web/weather/ic-w-09-mist-full.svg,20.4 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 15:02:27.631182+07:00,Huế,70,/dl/web/weather/ic-w-09-mist-full.svg,18.5 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 16:02:17.752575+07:00,Huế,60,/dl/web/weather/ic-w-09-mist-full.svg,18.5 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 17:02:23.566649+07:00,Huế,66,/dl/web/weather/ic-w-09-mist-full.svg,16.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 18:02:13.551728+07:00,Huế,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 19:02:44.720994+07:00,Huế,58,/dl/web/weather/ic-w-09-mist-full.svg,13.0 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 20:05:47.110829+07:00,Huế,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hue_2025_jan.csv
2025-01-27 21:02:37.870474+07:00,Huế,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hue_2025_jan.csv
2025-01-27 22:02:27.360162+07:00,Huế,57,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,94%,aqi_hue_2025_jan.csv
2025-01-27 23:02:22.879207+07:00,Huế,57,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,88%,aqi_hue_2025_jan.csv
2025-01-28 00:02:28.111676+07:00,Huế,57,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,88%,aqi_hue_2025_jan.csv
2025-01-28 01:02:35.691334+07:00,Huế,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hue_2025_jan.csv
2025-01-28 02:02:13.089634+07:00,Huế,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,88%,aqi_hue_2025_jan.csv
2025-01-28 03:02:27.715185+07:00,Huế,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,94%,aqi_hue_2025_jan.csv
2025-01-28 04:02:27.317003+07:00,Huế,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hue_2025_jan.csv
2025-01-28 05:02:26.191923+07:00,Huế,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,88%,aqi_hue_2025_jan.csv
2025-01-28 06:02:14.053882+07:00,Huế,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,82%,aqi_hue_2025_jan.csv
2025-01-28 07:04:57.501110+07:00,Huế,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,82%,aqi_hue_2025_jan.csv
2025-01-28 08:28:53.422432+07:00,Huế,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,82%,aqi_hue_2025_jan.csv
2025-01-28 09:21:30.250096+07:00,Huế,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,82%,aqi_hue_2025_jan.csv
2025-01-28 10:02:56.779459+07:00,Huế,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,82%,aqi_hue_2025_jan.csv
2025-01-28 11:02:25.215242+07:00,Huế,54,/dl/web/weather/ic-w-09-mist-full.svg,11.1 km/h,94%,aqi_hue_2025_jan.csv
2025-01-28 12:02:23.799557+07:00,Huế,55,/dl/web/weather/ic-w-09-mist-full.svg,11.1 km/h,94%,aqi_hue_2025_jan.csv
2025-01-28 13:02:25.357410+07:00,Huế,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,88%,aqi_hue_2025_jan.csv
2025-01-28 14:02:08.787913+07:00,Huế,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,77%,aqi_hue_2025_jan.csv
2025-01-28 15:02:22.470192+07:00,Huế,63,/dl/web/weather/ic-w-09-mist-full.svg,9.2 km/h,82%,aqi_hue_2025_jan.csv
2025-01-28 16:02:34.349709+07:00,Huế,61,/dl/web/weather/ic-w-09-mist-full.svg,13.0 km/h,82%,aqi_hue_2025_jan.csv
2025-01-28 17:02:15.481955+07:00,Huế,61,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hue_2025_jan.csv
2025-01-28 18:02:17.239744+07:00,Huế,61,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hue_2025_jan.csv
2025-01-28 19:02:34.289780+07:00,Huế,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,94%,aqi_hue_2025_jan.csv
2025-01-28 20:05:44.069713+07:00,Huế,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,94%,aqi_hue_2025_jan.csv
2025-01-28 21:02:28.407942+07:00,Huế,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,94%,aqi_hue_2025_jan.csv
2025-01-28 22:02:22.096421+07:00,Huế,65,/dl/web/weather/ic-w-12-night-rain-full.svg,9.2 km/h,94%,aqi_hue_2025_jan.csv
2025-01-28 23:02:24.678752+07:00,Huế,65,/dl/web/weather/ic-w-09-mist-full.svg,9.2 km/h,94%,aqi_hue_2025_jan.csv
2025-01-29 00:02:19.737392+07:00,Huế,65,/dl/web/weather/ic-w-12-night-rain-full.svg,7.4 km/h,94%,aqi_hue_2025_jan.csv
2025-01-29 01:02:31.306832+07:00,Huế,65,/dl/web/weather/ic-w-09-mist-full.svg,7.4 km/h,94%,aqi_hue_2025_jan.csv
2025-01-29 02:02:28.753335+07:00,Huế,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,94%,aqi_hue_2025_jan.csv
